파일어종,전처리,산지,date,기온 평균,수온 평균,풍속 평균
오징어,선,군산,2024-06-01,22.0,21.3,3.0
오징어,선,군산,2024-06-01,22.0,21.3,3.0
오징어,선,군산,2024-06-01,22.0,21.3,3.0
오징어,선,안흥,2024-06-01,19.8,16.7,1.6
오징어,선,군산,2024-06-01,22.0,21.3,3.0
오징어,선,통영,2024-06-01,21.9,21.0,1.6
오징어,선,군산,2024-06-01,22.0,21.3,3.0
오징어,선,군산,2024-06-01,22.0,21.3,3.0
오징어,선,여수,2024-06-01,22.4,21.9,2.2
오징어,선,안흥,2024-06-01,19.8,16.7,1.6
오징어,선,통영,2024-06-01,21.9,21.0,1.6
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,통영,2024-07-01,25.8,21.5,2.1
오징어,선,안흥,2024-07-01,25.0,22.7,2.2
오징어,선,제주도,2024-07-01,27.9,25.2,3.0
오징어,선,통영,2024-07-01,25.8,21.5,2.1
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,안흥,2024-07-01,25.0,22.7,2.2
오징어,선,통영,2024-07-01,25.8,21.5,2.1
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,안흥,2024-07-01,25.0,22.7,2.2
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,제주도,2024-07-01,27.9,25.2,3.0
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,제주도,2024-07-01,27.9,25.2,3.0
오징어,선,제주도,2024-07-01,27.9,25.2,3.0
오징어,선,제주도,2024-07-01,27.9,25.2,3.0
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,제주도,2024-07-01,27.9,25.2,3.0
오징어,선,제주도,2024-07-01,27.9,25.2,3.0
오징어,선,군산,2024-07-01,26.7,24.3,3.4
오징어,선,안흥,2024-07-01,25.0,22.7,2.2
오징어,선,안흥,2024-07-01,25.0,22.7,2.2
오징어,선,안흥,2024-07-01,25.0,22.7,2.2
오징어,선,안흥,2024-07-01,25.0,22.7,2.2
오징어,선,여수,2024-08-01,28.5,26.9,2.2
오징어,선,군산,2024-08-01,28.7,28.6,3.2
오징어,선,제주도,2024-08-01,29.3,28.7,2.5
오징어,선,제주도,2024-08-01,29.3,28.7,2.5
오징어,선,제주도,2024-08-01,29.3,28.7,2.5
오징어,선,군산,2024-08-01,28.7,28.6,3.2
오징어,선,통영,2024-08-01,28.5,26.0,1.8
오징어,선,통영,2024-08-01,28.5,26.0,1.8
오징어,선,제주도,2024-08-01,29.3,28.7,2.5
오징어,선,안흥,2024-08-01,27.9,25.8,1.7
오징어,선,제주도,2024-08-01,29.3,28.7,2.5
오징어,선,안흥,2024-08-01,27.9,25.8,1.7
오징어,선,안흥,2024-08-01,27.9,25.8,1.7
오징어,선,안흥,2024-08-01,27.9,25.8,1.7
오징어,선,군산,2024-08-01,28.7,28.6,3.2
오징어,선,군산,2024-08-01,28.7,28.6,3.2
오징어,선,군산,2024-09-01,26.3,28.2,3.1
오징어,선,여수,2024-09-01,27.1,28.3,2.6
오징어,선,군산,2024-09-01,26.3,28.2,3.1
오징어,선,통영,2024-09-01,26.6,27.8,2.2
오징어,선,군산,2024-09-01,26.3,28.2,3.1
오징어,선,제주도,2024-09-01,27.3,28.2,3.1
오징어,선,통영,2024-09-01,26.6,27.8,2.2
오징어,선,제주도,2024-09-01,27.3,28.2,3.1
오징어,선,안흥,2024-09-01,25.3,25.0,2.1
오징어,선,제주도,2024-09-01,27.3,28.2,3.1
오징어,선,안흥,2024-09-01,25.3,25.0,2.1
오징어,선,제주도,2024-09-01,27.3,28.2,3.1
오징어,선,안흥,2024-09-01,25.3,25.0,2.1
오징어,선,군산,2024-09-01,26.3,28.2,3.1
오징어,선,안흥,2024-09-01,25.3,25.0,2.1
오징어,냉,안흥,2024-09-01,25.3,25.0,2.1
오징어,냉,군산,2024-09-01,26.3,28.2,3.1
오징어,선,군산,2024-10-01,18.2,22.0,3.9
오징어,선,여수,2024-10-01,20.0,23.4,3.2
오징어,선,안흥,2024-10-01,18.5,22.2,3.0
오징어,선,안흥,2024-10-01,18.5,22.2,3.0
오징어,냉,군산,2024-10-01,18.2,22.0,3.9
오징어,냉,군산,2024-10-01,18.2,22.0,3.9
오징어,선,제주도,2024-10-01,21.2,24.5,3.5
오징어,선,군산,2024-10-01,18.2,22.0,3.9
오징어,선,제주도,2024-10-01,21.2,24.5,3.5
오징어,선,군산,2024-10-01,18.2,22.0,3.9
오징어,선,제주도,2024-10-01,21.2,24.5,3.5
오징어,선,안흥,2024-10-01,18.5,22.2,3.0
오징어,냉,안흥,2024-10-01,18.5,22.2,3.0
오징어,냉,군산,2024-10-01,18.2,22.0,3.9
오징어,냉,군산,2024-10-01,18.2,22.0,3.9
오징어,선,안흥,2024-11-01,12.7,18.4,4.0
오징어,선,안흥,2024-11-01,12.7,18.4,4.0
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,안흥,2024-11-01,12.7,18.4,4.0
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,안흥,2024-11-01,12.7,18.4,4.0
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,안흥,2024-11-01,12.7,18.4,4.0
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,안흥,2024-11-01,12.7,18.4,4.0
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,안흥,2024-11-01,12.7,18.4,4.0
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,선,군산,2024-11-01,11.9,16.2,4.5
오징어,냉,군산,2024-11-01,11.9,16.2,4.5
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,통영,2024-12-01,5.8,12.0,1.1
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,여수,2024-12-01,6.1,11.9,3.6
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,통영,2024-12-01,5.8,12.0,1.1
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,제주도,2024-12-01,9.3,17.2,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,통영,2024-12-01,5.8,12.0,1.1
오징어,선,통영,2024-12-01,5.8,12.0,1.1
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,안흥,2024-12-01,4.9,12.5,4.8
오징어,선,통영,2024-12-01,5.8,12.0,1.1
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,제주도,2024-12-01,9.3,17.2,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
오징어,선,제주도,2024-12-01,9.3,17.2,4.8
오징어,선,군산,2024-12-01,4.1,8.7,4.6
전복,선,통영,2021-03-01,10.6,11.1,2.0
전복,활,제주도,2021-07-01,26.7,24.7,3.7
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,군산,2021-11-01,11.0,14.8,3.8
전복,활,여수,2022-02-01,3.7,6.4,3.8
전복,활,여수,2022-02-01,3.7,6.4,3.8
전복,활,여수,2022-02-01,3.7,6.4,3.8
전복,활,여수,2022-02-01,3.7,6.4,3.8
전복,활,여수,2022-04-01,14.7,13.9,2.4
전복,활,여수,2022-04-01,14.7,13.9,2.4
전복,활,여수,2022-04-01,14.7,13.9,2.4
전복,활,여수,2022-04-01,14.7,13.9,2.4
전복,활,여수,2022-04-01,14.7,13.9,2.4
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-05-01,19.0,17.9,2.6
전복,활,여수,2022-06-01,22.0,20.9,2.9
전복,활,통영,2022-06-01,21.8,20.0,2.4
전복,활,통영,2022-06-01,21.8,20.0,2.4
전복,활,여수,2022-06-01,22.0,20.9,2.9
전복,활,여수,2022-06-01,22.0,20.9,2.9
전복,활,여수,2022-06-01,22.0,20.9,2.9
전복,활,여수,2022-06-01,22.0,20.9,2.9
전복,활,통영,2022-06-01,21.8,20.0,2.4
전복,활,여수,2022-06-01,22.0,20.9,2.9
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,여수,2022-07-01,26.4,24.8,2.5
전복,활,통영,2022-08-01,26.3,24.0,1.9
전복,활,통영,2022-08-01,26.3,24.0,1.9
전복,활,통영,2022-08-01,26.3,24.0,1.9
전복,활,통영,2022-08-01,26.3,24.0,1.9
전복,활,통영,2022-08-01,26.3,24.0,1.9
전복,활,군산,2022-09-01,22.2,23.2,3.6
전복,활,군산,2022-09-01,22.2,23.2,3.6
전복,활,군산,2022-09-01,22.2,23.2,3.6
전복,활,군산,2022-09-01,22.2,23.2,3.6
전복,활,군산,2022-09-01,22.2,23.2,3.6
전복,활,군산,2022-10-01,15.7,19.0,4.0
전복,활,군산,2022-10-01,15.7,19.0,4.0
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,통영,2022-11-01,13.7,17.5,1.3
전복,활,통영,2022-11-01,13.7,17.5,1.3
전복,활,여수,2022-11-01,14.0,16.9,2.6
전복,활,여수,2022-11-01,14.0,16.9,2.6
전복,활,통영,2022-11-01,13.7,17.5,1.3
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,여수,2022-11-01,14.0,16.9,2.6
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,여수,2022-11-01,14.0,16.9,2.6
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,여수,2022-11-01,14.0,16.9,2.6
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,통영,2022-11-01,13.7,17.5,1.3
전복,활,여수,2022-11-01,14.0,16.9,2.6
전복,활,통영,2022-11-01,13.7,17.5,1.3
전복,활,통영,2022-11-01,13.7,17.5,1.3
전복,활,여수,2022-11-01,14.0,16.9,2.6
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,군산,2022-11-01,11.6,14.9,3.1
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-01-01,3.8,7.0,3.3
전복,활,여수,2023-02-01,6.1,7.1,2.8
전복,활,여수,2023-02-01,6.1,7.1,2.8
전복,활,여수,2023-03-01,11.0,10.5,2.1
전복,활,여수,2023-03-01,11.0,10.5,2.1
전복,활,여수,2023-03-01,11.0,10.5,2.1
전복,활,안흥,2023-04-01,10.9,8.6,2.6
전복,활,여수,2023-05-01,17.8,17.5,2.3
전복,활,통영,2023-05-01,17.6,17.5,1.8
전복,활,여수,2023-05-01,17.8,17.5,2.3
전복,활,통영,2023-05-01,17.6,17.5,1.8
전복,활,여수,2023-05-01,17.8,17.5,2.3
전복,활,통영,2023-09-01,24.5,26.1,1.6
전복,활,통영,2023-09-01,24.5,26.1,1.6
전복,활,통영,2023-09-01,24.5,26.1,1.6
전복,활,통영,2023-09-01,24.5,26.1,1.6
전복,활,통영,2023-09-01,24.5,26.1,1.6
전복,활,통영,2024-02-01,7.2,9.4,2.3
전복,활,통영,2024-02-01,7.2,9.4,2.3
전복,활,통영,2024-05-01,18.2,18.1,1.9
전복,활,통영,2024-05-01,18.2,18.1,1.9
전복,활,통영,2024-06-01,21.9,21.0,1.6
전복,활,통영,2024-06-01,21.9,21.0,1.6
전복,활,통영,2024-07-01,25.8,21.5,2.1
전복,활,통영,2024-07-01,25.8,21.5,2.1
전복,활,통영,2024-08-01,28.5,26.0,1.8
전복,활,통영,2024-08-01,28.5,26.0,1.8
전복,활,통영,2024-08-01,28.5,26.0,1.8
전복,활,군산,2024-09-01,26.3,28.2,3.1
전복,활,군산,2024-09-01,26.3,28.2,3.1
전복,활,군산,2024-09-01,26.3,28.2,3.1
전복,활,군산,2024-09-01,26.3,28.2,3.1
전복,활,군산,2024-09-01,26.3,28.2,3.1
전복,활,군산,2024-09-01,26.3,28.2,3.1
전복,활,통영,2024-12-01,5.8,12.0,1.1
전복,활,통영,2024-12-01,5.8,12.0,1.1
전복,활,통영,2024-12-01,5.8,12.0,1.1
전복,활,통영,2024-12-01,5.8,12.0,1.1
전복,활,통영,2024-12-01,5.8,12.0,1.1
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,통영,2021-01-01,3.2,7.1,1.6
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,냉,제주도,2021-01-01,7.2,14.4,5.0
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,통영,2021-02-01,6.5,8.6,2.0
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,냉,제주도,2021-02-01,9.4,14.6,5.2
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,통영,2021-03-01,10.6,11.1,2.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
조기,선,제주도,2021-03-01,12.0,14.9,4.0
