파일어종,전처리,산지,date,기온 평균,수온 평균,풍속 평균,평균가,year,month,day
갈치,선,제주도,2024-05-01,18.2,17.8,3.2,77000,2024,5,1
갈치,선,제주도,2024-05-01,18.2,17.8,3.2,110000,2024,5,1
갈치,선,제주도,2024-05-01,18.2,17.8,3.2,29900,2024,5,1
갈치,선,제주도,2024-05-01,18.2,17.8,3.2,65000,2024,5,1
갈치,선,제주도,2024-05-01,18.2,17.8,3.2,153600,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,180000,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,330000,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,159700,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,115000,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,330000,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,57600,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,335000,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,90500,2024,5,1
갈치,냉,제주도,2024-05-01,18.2,17.8,3.2,28000,2024,5,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,44600,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,237600,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,255000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,224600,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,430000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,187500,2024,6,1
갈치,선,군산,2024-06-01,22.0,21.3,3.0,80000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,100000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,75000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,7000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,265000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,204700,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,282500,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,227200,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,237500,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,160000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,17400,2024,6,1
갈치,선,군산,2024-06-01,22.0,21.3,3.0,34500,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,280000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,160000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,300000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,55000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,212900,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,260600,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,200000,2024,6,1
갈치,선,군산,2024-06-01,22.0,21.3,3.0,96000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,255000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,140000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,200000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,252000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,292100,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,20300,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,206500,2024,6,1
갈치,선,군산,2024-06-01,22.0,21.3,3.0,106900,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,214600,2024,6,1
갈치,선,군산,2024-06-01,22.0,21.3,3.0,90500,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,21400,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,282500,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,50000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,319800,2024,6,1
갈치,선,군산,2024-06-01,22.0,21.3,3.0,89300,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,135000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,21600,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,160000,2024,6,1
갈치,선,군산,2024-06-01,22.0,21.3,3.0,47000,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,217600,2024,6,1
갈치,선,안흥,2024-06-01,19.8,16.7,1.6,57000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,165000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,150000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,50000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,170900,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,156100,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,162500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,137300,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,100000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,194300,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,250000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,138000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,52000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,60000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,130000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,30000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,17000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,17500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,52500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,125000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,47000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,70000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,105000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,70500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,230000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,83000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,220000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,50000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,190000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,70000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,203200,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,15000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,140000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,71600,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,215200,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,245000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,173600,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,250000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,40000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,200000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,110000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,180600,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,30000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,30000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,57600,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,15000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,130000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,210500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,122500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,22500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,24300,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,237300,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,13500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,35000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,65000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,24500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,55000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,33000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,150700,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,43400,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,182600,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,240000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,282100,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,43000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,23100,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,210000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,25000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,125000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,43000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,41500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,45000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,233000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,33300,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,230000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,210000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,15000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,120000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,120000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,230000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,123400,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,140000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,145000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,105000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,182500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,195000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,150000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,15000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,215000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,16900,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,110000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,145000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,188900,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,172500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,21500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,30000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,90000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,40800,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,219000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,250000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,226200,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,231500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,50000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,201000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,190000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,65000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,28000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,20000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,59000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,230900,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,44600,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,130000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,55000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,17800,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,268500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,126000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,260000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,120000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,111400,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,160000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,82500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,220000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,209800,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,193000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,74700,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,160000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,28500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,180200,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,12000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,125000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,102000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,13000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,42000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,72000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,200000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,160000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,218700,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,62500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,225000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,135000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,53000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,18000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,153300,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,110000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,63000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,30500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,66700,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,36000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,65000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,30000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,95000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,115000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,86000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,155000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,26700,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,113000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,38000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,35000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,35000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,140000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,37400,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,122000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,272500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,230000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,50000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,55000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,165000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,205000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,239800,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,60000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,49600,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,210000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,143000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,33700,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,160000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,300000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,25000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,22400,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,130000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,140000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,220000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,27000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,33000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,200000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,220000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,38500,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,13000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,75000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,77000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,20000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,229300,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,40000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,25000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,70000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,85000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,150000,2024,6,1
갈치,선,제주도,2024-06-01,22.0,20.4,2.8,12300,2024,6,1
갈치,냉,제주도,2024-06-01,22.0,20.4,2.8,166300,2024,6,1
갈치,냉,제주도,2024-06-01,22.0,20.4,2.8,54300,2024,6,1
갈치,냉,제주도,2024-06-01,22.0,20.4,2.8,36900,2024,6,1
갈치,냉,제주도,2024-06-01,22.0,20.4,2.8,92200,2024,6,1
갈치,냉,제주도,2024-06-01,22.0,20.4,2.8,17000,2024,6,1
갈치,냉,제주도,2024-06-01,22.0,20.4,2.8,179000,2024,6,1
갈치,선,군산,2024-07-01,26.7,24.3,3.4,22000,2024,7,1
갈치,선,군산,2024-07-01,26.7,24.3,3.4,90000,2024,7,1
갈치,선,군산,2024-07-01,26.7,24.3,3.4,103200,2024,7,1
갈치,선,안흥,2024-07-01,25.0,22.7,2.2,260000,2024,7,1
갈치,선,군산,2024-07-01,26.7,24.3,3.4,82000,2024,7,1
갈치,선,군산,2024-07-01,26.7,24.3,3.4,2500,2024,7,1
갈치,선,안흥,2024-07-01,25.0,22.7,2.2,355000,2024,7,1
갈치,선,군산,2024-07-01,26.7,24.3,3.4,96600,2024,7,1
갈치,선,안흥,2024-07-01,25.0,22.7,2.2,160000,2024,7,1
갈치,선,안흥,2024-07-01,25.0,22.7,2.2,320000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,105000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,180000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,170700,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,280000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,50000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,105000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,150000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,203900,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,140000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,150000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,105000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,209000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,170400,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,150000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,145200,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,220000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,210000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,232000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,185000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,200000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,110000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,110000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,320000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,32000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,23000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,80000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,193400,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,18800,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,27900,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,27000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,40000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,130000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,18600,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,120000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,160000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,180000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,35900,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,9800,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,17000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,72800,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,45000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,16000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,40000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,33200,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,300000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,30000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,35000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,268700,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,27000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,31700,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,275000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,50000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,85000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,300000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,32100,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,45000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,238400,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,140000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,52000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,44000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,80000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,231500,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,45000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,38000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,251000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,35000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,315000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,40900,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,257800,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,100000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,50000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,109800,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,30000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,15000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,25000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,18900,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,20200,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,41200,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,110000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,300000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,300000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,31600,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,35600,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,48000,2024,7,1
갈치,선,제주도,2024-07-01,27.9,25.2,3.0,32700,2024,7,1
